IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码
104.17.199.69,4,4,0.00,40.07,0.00,N/A
198.41.216.150,4,4,0.00,40.21,0.00,N/A
104.17.112.215,4,4,0.00,40.23,0.00,N/A
198.41.223.61,4,4,0.00,40.30,0.00,N/A
104.17.193.131,4,4,0.00,40.49,0.00,N/A
104.17.187.142,4,4,0.00,40.55,0.00,N/A
141.101.120.44,4,4,0.00,40.56,0.00,N/A
104.17.178.76,4,4,0.00,41.36,0.00,N/A
104.17.214.244,4,4,0.00,41.53,0.00,N/A
104.17.240.202,4,4,0.00,41.86,0.00,N/A
104.17.238.61,4,4,0.00,42.11,0.00,N/A
104.17.236.114,4,4,0.00,42.12,0.00,N/A
104.17.204.252,4,4,0.00,42.22,0.00,N/A
104.17.166.254,4,4,0.00,42.89,0.00,N/A
104.17.131.225,4,4,0.00,43.45,0.00,N/A
104.17.103.147,4,4,0.00,45.62,0.00,N/A
103.31.4.102,4,4,0.00,56.69,0.00,N/A
162.159.224.182,4,4,0.00,58.25,0.00,N/A
172.64.78.102,4,4,0.00,63.86,0.00,N/A
162.159.160.116,4,4,0.00,132.88,0.00,N/A
104.19.37.120,4,3,0.25,1.81,0.00,N/A
104.25.34.67,4,3,0.25,22.04,0.00,N/A
172.65.227.127,4,2,0.50,2.15,0.00,N/A
172.65.100.113,4,2,0.50,2.74,0.00,N/A
172.65.210.91,4,1,0.75,1.63,0.00,N/A
172.65.173.31,4,1,0.75,1.68,0.00,N/A
162.159.201.181,4,1,0.75,1.70,0.00,N/A
172.65.122.160,4,1,0.75,1.75,0.00,N/A
172.65.108.243,4,1,0.75,1.81,0.00,N/A
172.65.243.96,4,1,0.75,1.93,0.00,N/A
172.65.231.166,4,1,0.75,1.94,0.00,N/A
172.65.208.62,4,1,0.75,1.99,0.00,N/A
172.65.121.18,4,1,0.75,2.10,0.00,N/A
172.65.7.146,4,1,0.75,2.19,0.00,N/A
172.65.87.229,4,1,0.75,2.23,0.00,N/A
172.65.255.163,4,1,0.75,2.26,0.00,N/A
172.65.19.143,4,1,0.75,2.30,0.00,N/A
172.65.216.193,4,1,0.75,2.32,0.00,N/A
162.159.202.57,4,1,0.75,2.37,0.00,N/A
172.65.103.67,4,1,0.75,2.44,0.00,N/A
172.65.209.204,4,1,0.75,2.69,0.00,N/A
172.65.21.148,4,1,0.75,2.95,0.00,N/A
172.65.139.24,4,1,0.75,3.07,0.00,N/A
172.65.207.164,4,1,0.75,3.16,0.00,N/A
172.65.24.227,4,1,0.75,3.28,0.00,N/A
172.65.176.47,4,1,0.75,3.43,0.00,N/A
172.65.17.221,4,1,0.75,3.58,0.00,N/A
172.65.180.139,4,1,0.75,3.64,0.00,N/A
172.65.61.239,4,1,0.75,3.68,0.00,N/A
172.65.104.79,4,1,0.75,4.66,0.00,N/A
172.65.233.48,4,1,0.75,5.94,0.00,N/A
172.65.74.15,4,1,0.75,7.78,0.00,N/A
172.65.93.97,4,1,0.75,8.03,0.00,N/A
